Gene,Percent Change,AbsoluteChange
YNL243W,-30.851063829787247,30.851063829787247
YHR126C,30.851063829786902,30.851063829786902
YPR042C,30.851063829786902,30.851063829786902
YCL061C,-30.817610062893063,30.817610062893063
YHR200W,-30.76923076923078,30.76923076923078
YML114C,-30.76923076923078,30.76923076923078
YKL182W,-30.76923076923072,30.76923076923072
YPL157W,-30.76923076923072,30.76923076923072
YCR020C-a,30.769230769230667,30.769230769230667
YGL015C,-30.72625698324023,30.72625698324023
YOR074C,-30.718954248366,30.718954248366
YHR074W,-30.714285714285992,30.714285714285992
YHR100C,-30.708661417323025,30.708661417323025
YJL062W,-30.708661417323025,30.708661417323025
YKR105C,30.681818181818656,30.681818181818656
YJR012C,30.681818181818656,30.681818181818656
YJL202C,-30.681818181818205,30.681818181818205
YMR004W,30.666666666665847,30.666666666665847
YKL011C,-30.65693430656945,30.65693430656945
YNL024C,-30.653266331658312,30.653266331658312
YOR154W,-30.635838150288976,30.635838150288976
YOR364W,-30.625000000000007,30.625000000000007
YLR255C,30.612244897959666,30.612244897959666
YPR005C,30.612244897959666,30.612244897959666
YDR542W,-30.61224489795922,30.61224489795922
YOR047C,-30.61224489795922,30.61224489795922
YNR048W,-30.60109289617489,30.60109289617489
YGL173C,-30.597014925373056,30.597014925373056
YBL026W,-30.597014925373056,30.597014925373056
YCR017C,-30.597014925373056,30.597014925373056
YNR070W,-30.588235294117656,30.588235294117656
YDL183c,30.588235294117165,30.588235294117165
YGR218W,-30.57851239669415,30.57851239669415
YGR063C,-30.573248407643238,30.573248407643238
YGL178W,30.55555555555596,30.55555555555596
YDR435C,30.55555555555596,30.55555555555596
YFL002C,-30.555555555555603,30.555555555555603
YHR023W,-30.555555555555603,30.555555555555603
YDL047W,-30.555555555555603,30.555555555555603
YIL149C,-30.538922155688574,30.538922155688574
YKL139W,-30.534351145038258,30.534351145038258
YLR057W,-30.519480519480524,30.519480519480524
YBR177C,30.487804878048724,30.487804878048724
YCL029c,-30.487804878048703,30.487804878048703
YHR167W,-30.468750000000156,30.468750000000156
YMR183C,-30.463576158940377,30.463576158940377
YML130C,-30.43478260869568,30.43478260869568
YOR082C,30.434782608695638,30.434782608695638
YLR440C,-30.40540540540537,30.40540540540537
YMR119W,30.379746835443388,30.379746835443388
YJR001W,-30.370370370370182,30.370370370370182
YBR275C,-30.337078651685374,30.337078651685374
YOR119C,-30.327868852458767,30.327868852458767
YDR191W,30.303030303030347,30.303030303030347
YNL167C,-30.303030303030287,30.303030303030287
YDR526C,-30.303030303030233,30.303030303030233
YGL106W,-30.281690140845065,30.281690140845065
YIR002C,30.263157894736803,30.263157894736803
YOR077W,30.232558139535016,30.232558139535016
YJL042W,30.232558139535016,30.232558139535016
YEL057c,30.208333333333755,30.208333333333755
YHR038W,30.208333333333755,30.208333333333755
YDR545w,-30.2013422818792,30.2013422818792
YPL252C,-30.1775147928994,30.1775147928994
YLR016C,-30.167597765363123,30.167597765363123
YMR243C,-30.147058823529495,30.147058823529495
YOL147C,30.136986301369674,30.136986301369674
YMR264W,30.12048192771043,30.12048192771043
YHR114W,30.12048192771043,30.12048192771043
YGR168C,30.12048192771043,30.12048192771043
YHL008C,30.12048192771043,30.12048192771043
YBR192W,30.12048192771043,30.12048192771043
YGL247W,-30.065359477124158,30.065359477124158
YPL192C,-30.00000000000029,30.00000000000029
YBR112C,-30.000000000000092,30.000000000000092
YKR072C,-30.000000000000092,30.000000000000092
YGR246C,30.00000000000007,30.00000000000007
YLR254C,30.000000000000032,30.000000000000032
YNR027W,-30.00000000000001,30.00000000000001
YDR481C,29.999999999999982,29.999999999999982
YDR383C,-29.940119760479046,29.940119760479046
YNR033W,-29.927007299270315,29.927007299270315
YFL020C,-29.927007299270315,29.927007299270315
YDR491C,-29.927007299270315,29.927007299270315
YKL209C,-29.92125984251981,29.92125984251981
YBR047W,29.88505747126422,29.88505747126422
YPR025C,29.88505747126422,29.88505747126422
YIL050W,29.87012987013,29.87012987013
YCLX05C,-29.870129870129915,29.870129870129915
YOR039W,-29.86111111111115,29.86111111111115
YKR050W,-29.86111111111115,29.86111111111115
YJR117W,29.85074626865728,29.85074626865728
YDR406W,-29.850746268656547,29.850746268656547
YDR333C,-29.838709677419228,29.838709677419228
YDR268W,29.824561403508653,29.824561403508653
YPR037C,-29.81366459627329,29.81366459627329
YIL022W,-29.80132450331124,29.80132450331124
YNL281W,-29.80132450331124,29.80132450331124
YGL007W,29.761904761904784,29.761904761904784
YFL024C,-29.761904761904784,29.761904761904784
YBR166C,-29.752066115702192,29.752066115702192
YBR199W,-29.72972972972966,29.72972972972966
YDL185W,-29.729729729729605,29.729729729729605
YCRX19W,-29.696969696969678,29.696969696969678
YMR223W,-29.696969696969678,29.696969696969678
YLR195C,-29.687499999999932,29.687499999999932
YNL242W,29.67032967032982,29.67032967032982
YJL007C,29.661016949152557,29.661016949152557
YJR088C,-29.655172413793103,29.655172413793103
YIL049W,-29.65116279069775,29.65116279069775
YHR062C,-29.605263157894733,29.605263157894733
YDR081C,-29.60000000000022,29.60000000000022
YER173W,29.591836734694297,29.591836734694297
YPR171W,-29.5774647887324,29.5774647887324
YBR260C,29.57746478873226,29.57746478873226
YJR103W,29.57746478873226,29.57746478873226
YNL336W,29.57746478873226,29.57746478873226
YML006C,-29.54545454545443,29.54545454545443
YHR026W,-29.54545454545443,29.54545454545443
YJL056C,-29.53020134228189,29.53020134228189
YMR022W,-29.53020134228189,29.53020134228189
YOR281C,-29.496402877698074,29.496402877698074
YDL121c,-29.487179487179482,29.487179487179482
YNL306W,29.487179487179286,29.487179487179286
YPL033C,29.464285714285747,29.464285714285747
YNR036C,-29.452054794520556,29.452054794520556
YPL232W,-29.447852760736215,29.447852760736215
YOR202W,-29.411764705882337,29.411764705882337
YMR172W,29.41176470588226,29.41176470588226
YKL006BC,-29.378531073446386,29.378531073446386
YGR071C,-29.370629370629388,29.370629370629388
YGL226W,-29.370629370629388,29.370629370629388
YNL201C,-29.370629370629388,29.370629370629388
YGL165C,29.347826086956392,29.347826086956392
YDR462W,29.347826086956392,29.347826086956392
YAR035W,-29.341317365269436,29.341317365269436
YBL090W,29.333333333332547,29.333333333332547
YJL176C,29.333333333332547,29.333333333332547
YLR396C,-29.323308270676552,29.323308270676552
YOR050C,29.29292929292927,29.29292929292927
YNL050C,29.29292929292927,29.29292929292927
YCR075c,29.268292682926756,29.268292682926756
YGR016W,29.268292682926756,29.268292682926756
YOL073C,29.268292682926756,29.268292682926756
YLR102C,29.268292682926756,29.268292682926756
YGR051C,-29.25170068027212,29.25170068027212
YML049C,-29.25170068027212,29.25170068027212
YBR090C,-29.245283018867767,29.245283018867767
YIL082W,29.21348314606776,29.21348314606776
YML005W,-29.21348314606742,29.21348314606742
YER027c,-29.203539823008885,29.203539823008885
YLR228C,-29.197080291971066,29.197080291971066
YHR164C,-29.19254658385093,29.19254658385093
YMR179W,-29.166666666666703,29.166666666666703
YGL127C,-29.166666666666703,29.166666666666703
YNL166C,-29.166666666666703,29.166666666666703
YPL098C,-29.13907284768209,29.13907284768209
YNL339C,-29.13907284768209,29.13907284768209
YOR143C,-29.133858267716434,29.133858267716434
YMR198W,29.126213592233057,29.126213592233057
YFR003C,29.113924050633276,29.113924050633276
YGL201C,-29.104477611940393,29.104477611940393
YDR371W,-29.104477611940393,29.104477611940393
YOR159C,-29.09090909090913,29.09090909090913
YOR102W,-29.09090909090913,29.09090909090913
YMR057C,-29.081632653061266,29.081632653061266
YHR101C,-29.078014184397205,29.078014184397205
YKL223W,-29.078014184397205,29.078014184397205
YNL145W,-29.054054054053992,29.054054054053992
YOR213C,-29.054054054053992,29.054054054053992
YFL009W,-29.03225806451634,29.03225806451634
YOR252W,-29.032258064516082,29.032258064516082
YGL136C,-29.032258064516082,29.032258064516082
YFR045W,29.032258064516032,29.032258064516032
YCR080W,29.032258064516032,29.032258064516032
YAL024C,-29.01234567901231,29.01234567901231
YGR291C,-29.01234567901231,29.01234567901231
YGR172C,-29.007633587786195,29.007633587786195
YHR041C,29.000000000000064,29.000000000000064
YDR274C,29.000000000000064,29.000000000000064
YOR118W,-28.994082840236658,28.994082840236658
YBL088C,-28.985507246377107,28.985507246377107
YLR106C,-28.985507246377107,28.985507246377107
YER103w,28.985507246376464,28.985507246376464
YOR094W,-28.965517241379317,28.965517241379317
YMR024W,-28.947368421052673,28.947368421052673
YOL161C,-28.92561983471079,28.92561983471079
YHR102W,28.91566265060208,28.91566265060208
YNL027W,-28.888888888889092,28.888888888889092
YGR023W,28.888888888888825,28.888888888888825
YBR055C,-28.873239436619713,28.873239436619713
YPL052W,-28.859060402684584,28.859060402684584
YPL062W,28.846153846153765,28.846153846153765
YBR160W,-28.834355828220875,28.834355828220875
YFL046W,28.828828828828897,28.828828828828897
YHR042W,-28.800000000000153,28.800000000000153
YBR126C,28.787878787879663,28.787878787879663
YKL155C,28.767123287671524,28.767123287671524
YCRX14W,-28.74999999999997,28.74999999999997
YMR247C,-28.74999999999997,28.74999999999997
YLR124W,-28.74999999999997,28.74999999999997
YML014W,-28.7425149700599,28.7425149700599
YNR068C,28.735632183907818,28.735632183907818
YMR157C,28.735632183907818,28.735632183907818
YHL036W,28.735632183907818,28.735632183907818
YOR291W,28.735632183907818,28.735632183907818
YOR098C,-28.682170542635667,28.682170542635667
YER099c,-28.662420382165582,28.662420382165582
YGR078C,-28.65853658536583,28.65853658536583
YLR306W,28.571428571428985,28.571428571428985
YBL089W,28.571428571428985,28.571428571428985
YDR289C,28.571428571428818,28.571428571428818
YNL169C,-28.571428571428697,28.571428571428697
YMR091C,-28.571428571428697,28.571428571428697
YIL061C,28.57142857142867,28.57142857142867
YOR238W,-28.571428571428605,28.571428571428605
YGR105W,-28.57142857142859,28.57142857142859
YHL048W,28.571428571428577,28.571428571428577
YGL224C,-28.571428571428577,28.571428571428577
YDR104C,28.57142857142847,28.57142857142847
YMR099C,-28.57142857142842,28.57142857142842
YKR078W,-28.57142857142828,28.57142857142828
YPL251W,-28.48837209302331,28.48837209302331
YOL104C,-28.48101265822785,28.48101265822785
YMR071C,-28.48101265822785,28.48101265822785
YFL007W,-28.4615384615384,28.4615384615384
YNL039W,-28.4615384615384,28.4615384615384
YIL064W,-28.45528455284574,28.45528455284574
YDR467C,28.40909090909138,28.40909090909138
YHR146W,28.395061728395355,28.395061728395355
YBR175W,-28.39506172839502,28.39506172839502
YPL144W,-28.38709677419352,28.38709677419352
YOR290C,-28.38709677419352,28.38709677419352
YOR244W,28.378378378378066,28.378378378378066
YPR139C,-28.36879432624117,28.36879432624117
YDR257C,-28.36879432624117,28.36879432624117
YLL031C,-28.36879432624117,28.36879432624117
YDR412W,-28.35820895522411,28.35820895522411
YKL111C,-28.35820895522411,28.35820895522411
YMR173W,28.35820895522408,28.35820895522408
YBL014C,-28.34645669291343,28.34645669291343
YGL011C,-28.34645669291343,28.34645669291343
YDR265W,28.301886792452756,28.301886792452756
YGR119C,-28.28947368421052,28.28947368421052
YIL046W,28.26086956521734,28.26086956521734
YHR131C,-28.244274809160157,28.244274809160157
YOR305W,-28.244274809160157,28.244274809160157
YBL084C,28.235294117646674,28.235294117646674
YNR020C,-28.229665071770384,28.229665071770384
YOR323C,-28.22580645161305,28.22580645161305
YOR297C,-28.22580645161305,28.22580645161305
YIL016W,-28.220858895705597,28.220858895705597
YBR235W,28.205128205128194,28.205128205128194
YJR162C,28.155339805825168,28.155339805825168
YDR453C,28.12500000000012,28.12500000000012
YPL127C,-28.12499999999997,28.12499999999997
YNL185C,-28.12499999999997,28.12499999999997
YEL044w,-28.12499999999997,28.12499999999997
YOR061W,-28.104575163398692,28.104575163398692
YML107C,-28.08219178082189,28.08219178082189
YJR030C,-28.057553956834504,28.057553956834504
YLL059C,-28.048780487804827,28.048780487804827
YLR323C,28.04878048780481,28.04878048780481
YMR274C,-28.04232804232808,28.04232804232808
YGL021W,-28.030303030303088,28.030303030303088
YPR126C,-28.021978021978057,28.021978021978057
YKR030W,-27.966101694915004,27.966101694915004
YPR018W,-27.95031055900621,27.95031055900621
YLR203C,27.94117647058864,27.94117647058864
YHR099W,-27.941176470588484,27.941176470588484
YHR075C,-27.906976744186007,27.906976744186007
YKR083C,-27.906976744186007,27.906976744186007
YGR286C,-27.85714285714288,27.85714285714288
YOR075W,27.848101265823143,27.848101265823143
YJR115W,27.777777777777935,27.777777777777935
YOR259C,27.777777777777935,27.777777777777935
YLR191W,27.777777777777935,27.777777777777935
YCR092c,-27.777777777777818,27.777777777777818
YOL095C,-27.777777777777818,27.777777777777818
YCL014w,27.777777777777708,27.777777777777708
YHR175W,-27.731092436974837,27.731092436974837
YBL044W,27.722772277227776,27.722772277227776
YBR086C,-27.722772277227726,27.722772277227726
YFL063W,27.71084337349363,27.71084337349363
YOR387C,27.71084337349363,27.71084337349363
YGL221C,-27.692307692307544,27.692307692307544
YPR065W,-27.692307692307544,27.692307692307544
YOR195W,-27.692307692307544,27.692307692307544
YJL146W,-27.683615819209095,27.683615819209095
YKL135C,-27.67857142857154,27.67857142857154
YKL002W,27.65957446808486,27.65957446808486
YBR206W,-27.642276422764372,27.642276422764372
YPR198W,27.631578947367913,27.631578947367913
YDL156w,-27.604166666666742,27.604166666666742
YIL015W,-27.58620689655173,27.58620689655173
YKL097W-A,-27.55905511811017,27.55905511811017
YLR064W,-27.536231884058004,27.536231884058004
YNL263C,-27.536231884058004,27.536231884058004
YPL040C,-27.516778523489986,27.516778523489986
YNL191W,-27.516778523489986,27.516778523489986
YPL071C,27.500000000000018,27.500000000000018
YLR393W,27.500000000000018,27.500000000000018
YGL049C,27.500000000000018,27.500000000000018
YMR150C,-27.499999999999968,27.499999999999968
YGR208W,-27.48091603053447,27.48091603053447
YDR541C,27.47252747252767,27.47252747252767
YCL038C,27.450980392156872,27.450980392156872
YDR176W,27.450980392156872,27.450980392156872
YBR210W,-27.407407407407646,27.407407407407646
YDR285W,27.397260273972734,27.397260273972734
YER001w,27.380952380952394,27.380952380952394
YIL070C,27.380952380952394,27.380952380952394
YDR332W,27.35849056603764,27.35849056603764
YML116W,-27.338129496402843,27.338129496402843
YOL066C,-27.32558139534888,27.32558139534888
YHR008C,27.27272727272766,27.27272727272766
YMR284W,27.27272727272766,27.27272727272766
YNL219C,-27.272727272727472,27.272727272727472
YGR199W,-27.272727272727472,27.272727272727472
YDL225w,-27.272727272727465,27.272727272727465
YHR024C,-27.272727272727465,27.272727272727465
YCL043c,-27.272727272727337,27.272727272727337
YIL092W,-27.272727272727327,27.272727272727327
YER161c,27.272727272727188,27.272727272727188
YGL095C,27.272727272726925,27.272727272726925
YNL004W,-27.21893491124262,27.21893491124262
YPL008W,-27.215189873417728,27.215189873417728
YBL083C,-27.21088435374151,27.21088435374151
YOL100W,-27.205882352941146,27.205882352941146
YDL141W,-27.200000000000074,27.200000000000074
YML021W,-27.173913043478297,27.173913043478297
YPL076W,27.17391304347816,27.17391304347816
YMR317W,27.160493827160714,27.160493827160714
YOR053W,27.160493827160714,27.160493827160714
YEL052w,27.160493827160714,27.160493827160714
YAR014C,-27.152317880794698,27.152317880794698
YMR270C,-27.142857142857164,27.142857142857164
YGR057C,27.058823529411296,27.058823529411296
YBR029C,-27.049180327869017,27.049180327869017
YML111W,-27.027027027027,27.027027027027
YDL202w,-27.027027027027,27.027027027027
YGL242C,-27.01149425287359,27.01149425287359
YPR195C,-27.007299270073005,27.007299270073005
YBR094W,27.007299270072956,27.007299270072956
YLR425W,26.99999999999994,26.99999999999994
YOR137C,26.966292134831804,26.966292134831804
YPL264C,26.966292134831804,26.966292134831804
YNL070W,-26.95035460992912,26.95035460992912
YGL164C,26.923076923076778,26.923076923076778
YEL021w,26.92307692307673,26.92307692307673
YIL132C,26.89075630252109,26.89075630252109
YJL199C,26.881720430107393,26.881720430107393
YCL031C,-26.865671641791312,26.865671641791312
YML098W,-26.865671641791312,26.865671641791312
YBL067C,-26.845637583892625,26.845637583892625
YJL222W,-26.845637583892625,26.845637583892625
YER132c,-26.845637583892625,26.845637583892625
YIL014W,26.82926829268288,26.82926829268288
YGL041C,-26.82926829268284,26.82926829268284
YBR232C,-26.82926829268284,26.82926829268284
YAL040C,-26.811594202898576,26.811594202898576
YCR090C,-26.811594202898576,26.811594202898576
YJL220W,-26.79738562091506,26.79738562091506
YCR049C,26.785714285714317,26.785714285714317
YKL176C,-26.77165354330697,26.77165354330697
YCR094W,-26.71755725190865,26.71755725190865
YGR273C,26.66666666666668,26.66666666666668
YBL085W,-26.66666666666662,26.66666666666662
YIL033C,26.6666666666666,26.6666666666666
YOR010C,-26.61870503597118,26.61870503597118
YAL063C,26.582278481013,26.582278481013
YBR105C,26.582278481013,26.582278481013
YGR132C,26.56249999999978,26.56249999999978
YLR430W,-26.543209876543237,26.543209876543237
